HEADER_START_TIME,HEADER_STOP_TIME,MEAN_X,MEAN_Y,MEAN_Z,VARIANCE_X,VARIANCE_Y,VARIANCE_Z,ZERO_CROSSING_RATE_X,ZERO_CROSSING_RATE_Y,ZERO_CROSSING_RATE_Z,ABSOLUTE_MAX_X,ABSOLUTE_MAX_Y,ABSOLUTE_MAX_Z,DOMINANT_FREQUENCY_1_X,DOMINANT_FREQUENCY_1_Y,DOMINANT_FREQUENCY_1_Z,ENERGY_DOMINANT_FREQUENCY_1_X,ENERGY_DOMINANT_FREQUENCY_1_Y,ENERGY_DOMINANT_FREQUENCY_1_Z,ROLL_DEGREE,PITCH_DEGREE,PARTICIPANT_ID
2016-02-04 14:02:50,2016-02-04 14:02:55,0.108,-0.8,0.49,0.006,0.065,0.039,0.01,0.0,0.0,0.269,1.177,0.837,0.6,0.6,0.0,0.047,0.499,0.586,-51.0,-6.0,SPADES_21
2016-02-04 14:02:55,2016-02-04 14:03:00,0.149,-0.738,0.555,0.006,0.081,0.049,0.005,0.0,0.0,0.373,1.174,0.865,0.8,0.2,0.0,0.018,0.342,0.447,-39.0,-10.0,SPADES_21
2016-02-04 14:03:00,2016-02-04 14:03:05,0.161,-0.782,0.465,0.007,0.082,0.051,0.005,0.0,0.0,0.318,1.251,0.915,0.8,0.4,0.0,0.021,0.249,0.176,-85.0,-44.0,SPADES_21
2016-02-04 14:03:05,2016-02-04 14:03:10,0.198,-0.607,0.661,0.005,0.074,0.041,0.005,0.0,0.0,0.311,1.269,0.964,0.8,0.2,0.2,0.028,0.39,0.287,-69.0,-7.0,SPADES_21
2016-02-04 14:03:10,2016-02-04 14:03:15,0.217,-0.494,0.765,0.005,0.053,0.025,0.0,0.0,0.0,0.308,1.189,0.934,0.2,0.4,0.4,0.029,0.213,0.139,-69.0,-17.0,SPADES_21
2016-02-04 14:03:15,2016-02-04 14:03:20,0.131,-0.824,0.433,0.006,0.072,0.049,0.0,0.0,0.0,0.324,1.224,0.921,0.2,0.2,0.2,0.05,0.453,0.538,-77.0,-9.0,SPADES_21
2016-02-04 14:03:20,2016-02-04 14:03:25,0.213,-0.373,0.865,0.0,0.001,0.001,0.0,0.0,0.0,0.285,0.42,0.923,0.2,0.2,0.2,0.005,0.432,0.385,-23.0,-14.0,SPADES_21
2016-02-04 14:03:25,2016-02-04 14:03:30,0.115,-0.677,0.649,0.006,0.047,0.032,0.01,0.0,0.0,0.279,1.19,0.95,0.4,0.2,0.2,0.06,0.613,0.464,-76.0,-9.0,SPADES_21
2016-02-04 14:03:30,2016-02-04 14:03:35,0.184,-0.425,0.853,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.484,0.911,0.2,0.2,0.2,0.007,0.066,0.026,-26.0,-12.0,SPADES_21
2016-02-04 14:03:35,2016-02-04 14:03:40,0.161,-0.429,0.834,0.014,0.016,0.008,0.003,0.0,0.0,0.234,0.947,0.918,0.0,0.0,0.0,0.083,0.073,0.027,-26.0,-15.0,SPADES_21
2016-02-04 14:03:40,2016-02-04 14:03:45,0.259,-0.519,0.661,0.02,0.098,0.075,0.007,0.0,0.0,0.42,1.079,0.89,0.2,0.2,0.2,0.18,0.65,0.671,-77.0,-14.0,SPADES_21
2016-02-04 14:03:45,2016-02-04 14:03:50,0.129,-0.814,0.441,0.017,0.054,0.053,0.005,0.0,0.0,0.403,1.165,0.883,0.4,0.4,0.4,0.123,0.505,0.516,-77.0,-5.0,SPADES_21
2016-02-04 14:03:50,2016-02-04 14:03:55,0.116,-0.691,0.541,0.012,0.091,0.101,0.015,0.0,0.005,0.387,1.115,0.921,0.2,0.4,0.4,0.066,0.44,0.532,-86.0,47.0,SPADES_21
2016-02-04 14:03:55,2016-02-04 14:04:00,0.203,-0.496,0.779,0.008,0.033,0.008,0.0,0.0,0.0,0.283,0.956,0.872,0.2,0.6,0.0,0.021,0.149,0.237,-61.0,-5.0,SPADES_21
2016-02-04 14:04:00,2016-02-04 14:04:05,0.299,-0.408,0.84,0.002,0.001,0.001,0.0,0.0,0.0,0.379,0.475,0.934,0.0,0.2,0.2,0.03,0.013,0.022,-27.0,-17.0,SPADES_21
2016-02-04 14:04:05,2016-02-04 14:04:10,0.218,-0.492,0.759,0.013,0.047,0.012,0.0,0.0,0.0,0.333,0.933,0.886,0.4,0.4,0.4,0.056,0.241,0.051,-24.0,-20.0,SPADES_21
2016-02-04 14:04:10,2016-02-04 14:04:15,0.12,-0.842,0.444,0.006,0.068,0.038,0.015,0.0,0.0,0.301,1.196,0.767,0.0,0.6,0.6,0.106,0.387,0.107,-16.0,-20.0,SPADES_21
2016-02-04 14:04:15,2016-02-04 14:04:20,0.149,-0.656,0.61,0.011,0.078,0.035,0.015,0.0,0.0,0.332,1.22,0.902,0.6,0.6,0.2,0.062,0.475,0.2,-76.0,-20.0,SPADES_21
2016-02-04 14:04:20,2016-02-04 14:04:25,0.106,-0.708,0.603,0.008,0.062,0.01,0.01,0.0,0.0,0.285,0.999,0.733,0.8,0.0,0.0,0.036,0.277,0.409,-55.0,-4.0,SPADES_21
2016-02-04 14:04:25,2016-02-04 14:04:30,0.139,-0.647,0.665,0.006,0.075,0.001,0.0,0.0,0.0,0.277,1.068,0.736,0.8,0.8,0.0,0.071,0.905,0.011,-19.0,-22.0,SPADES_21
2016-02-04 14:04:30,2016-02-04 14:04:35,0.131,-0.763,0.545,0.005,0.068,0.016,0.0,0.0,0.0,0.276,1.18,0.744,0.8,0.8,0.8,0.043,0.68,0.03,-19.0,-19.0,SPADES_21
2016-02-04 14:04:35,2016-02-04 14:04:40,0.197,-0.477,0.795,0.003,0.039,0.022,0.0,0.0,0.0,0.348,1.177,0.921,0.2,0.2,0.2,0.029,0.391,0.303,-23.0,-20.0,SPADES_21
2016-02-04 14:04:40,2016-02-04 14:04:45,0.219,-0.424,0.847,0.001,0.001,0.001,0.0,0.0,0.0,0.31,0.469,0.934,0.4,0.0,0.0,0.005,0.263,0.255,-26.0,-17.0,SPADES_21
2016-02-04 14:04:45,2016-02-04 14:04:50,0.209,-0.43,0.847,0.0,0.0,0.001,0.0,0.0,0.0,0.252,0.476,0.898,0.0,0.0,0.0,0.002,0.051,0.028,-26.0,-16.0,SPADES_21
2016-02-04 14:04:50,2016-02-04 14:04:55,0.041,-0.725,0.591,0.007,0.065,0.035,0.018,0.0,0.0,0.251,0.99,0.89,0.4,0.4,0.4,0.066,0.424,0.133,-63.0,-3.0,SPADES_21
2016-02-04 14:04:55,2016-02-04 14:05:00,0.064,-0.777,0.511,0.01,0.062,0.046,0.007,0.0,0.0,0.326,1.08,0.87,0.2,0.2,0.2,0.058,0.381,0.392,-66.0,-4.0,SPADES_21
2016-02-04 14:05:00,2016-02-04 14:05:05,0.145,-0.867,0.38,0.011,0.041,0.032,0.005,0.0,0.0,0.377,1.186,0.671,0.6,0.6,0.6,0.116,0.412,0.339,-78.0,-22.0,SPADES_21
2016-02-04 14:05:05,2016-02-04 14:05:10,0.199,-0.747,0.521,0.01,0.063,0.049,0.0,0.0,0.0,0.388,1.194,0.866,0.6,0.6,0.2,0.049,0.374,0.307,-75.0,-6.0,SPADES_21
2016-02-04 14:05:10,2016-02-04 14:05:15,0.179,-0.603,0.671,0.006,0.078,0.042,0.0,0.0,0.0,0.338,1.189,0.938,0.2,0.2,0.2,0.029,0.508,0.336,-65.0,-14.0,SPADES_21
2016-02-04 14:05:15,2016-02-04 14:05:20,0.235,-0.395,0.849,0.001,0.001,0.001,0.0,0.0,0.0,0.279,0.472,0.902,0.0,0.2,0.0,0.04,0.011,0.008,-26.0,-16.0,SPADES_21
2016-02-04 14:05:20,2016-02-04 14:05:25,0.185,-0.504,0.733,0.007,0.06,0.067,0.005,0.0,0.0,0.26,1.105,0.935,0.0,0.2,0.2,0.051,0.126,0.154,-24.0,-15.0,SPADES_21
2016-02-04 14:05:25,2016-02-04 14:05:30,0.133,-0.736,0.535,0.027,0.067,0.034,0.018,0.0,0.0,0.412,1.016,0.868,0.2,0.2,0.0,0.165,0.377,0.304,-23.0,-28.0,SPADES_21
2016-02-04 14:05:30,2016-02-04 14:05:35,0.12,-0.761,0.54,0.012,0.059,0.037,0.013,0.0,0.0,0.346,1.163,0.852,0.2,0.2,0.2,0.135,0.353,0.38,-67.0,-6.0,SPADES_21
2016-02-04 14:05:35,2016-02-04 14:05:40,0.103,-0.84,0.397,0.012,0.056,0.05,0.015,0.0,0.0,0.387,1.161,0.767,0.2,0.2,0.2,0.068,0.384,0.635,-82.0,-26.0,SPADES_21
2016-02-04 14:05:40,2016-02-04 14:05:45,0.077,-0.803,0.473,0.009,0.06,0.044,0.02,0.0,0.0,0.344,1.001,0.787,0.2,0.2,0.2,0.039,0.229,0.274,-76.0,-4.0,SPADES_21
2016-02-04 14:05:45,2016-02-04 14:05:50,0.207,-0.591,0.672,0.012,0.071,0.028,0.0,0.0,0.0,0.375,1.112,0.899,0.4,0.6,0.0,0.071,0.378,0.309,-56.0,-4.0,SPADES_21
2016-02-04 14:05:50,2016-02-04 14:05:55,0.215,-0.535,0.697,0.013,0.065,0.05,0.005,0.0,0.0,0.369,1.129,0.904,0.2,0.2,0.2,0.047,0.349,0.235,-21.0,-18.0,SPADES_21
2016-02-04 14:05:55,2016-02-04 14:06:00,0.069,-0.969,0.217,0.003,0.02,0.018,0.0,0.0,0.0,0.248,1.176,0.592,0.0,0.0,0.0,0.055,0.305,0.357,-47.0,-22.0,SPADES_21
2016-02-04 14:06:00,2016-02-04 14:06:05,0.017,-0.958,0.3,0.0,0.0,0.001,0.033,0.0,0.0,0.052,0.998,0.37,0.0,0.2,0.2,0.013,0.044,0.07,-74.0,-6.0,SPADES_21
2016-02-04 14:06:05,2016-02-04 14:06:10,0.01,-0.938,0.351,0.0,0.0,0.0,0.037,0.0,0.0,0.03,0.968,0.384,0.0,0.0,0.0,0.018,0.207,0.353,-69.0,-1.0,SPADES_21
2016-02-04 14:06:10,2016-02-04 14:06:15,0.191,-0.541,0.73,0.011,0.054,0.024,0.0,0.0,0.0,0.374,0.938,0.881,0.2,0.2,0.2,0.076,0.177,0.154,-51.0,-8.0,SPADES_21
2016-02-04 14:06:15,2016-02-04 14:06:20,0.17,-0.733,0.563,0.018,0.066,0.039,0.02,0.0,0.0,0.414,1.147,0.87,0.4,0.4,0.4,0.155,0.917,0.669,-69.0,-17.0,SPADES_21
2016-02-04 14:06:20,2016-02-04 14:06:25,0.138,-0.762,0.529,0.012,0.068,0.052,0.005,0.0,0.0,0.376,1.148,0.864,0.4,0.2,0.2,0.046,0.185,0.223,-21.0,-18.0,SPADES_21
2016-02-04 14:06:25,2016-02-04 14:06:30,0.094,-0.748,0.565,0.01,0.063,0.022,0.015,0.0,0.0,0.305,0.994,0.826,0.0,0.6,0.0,0.067,0.499,0.116,-60.0,-1.0,SPADES_21
2016-02-04 14:06:30,2016-02-04 14:06:35,0.192,-0.548,0.711,0.008,0.064,0.009,0.0,0.0,0.0,0.33,0.974,0.908,0.6,0.6,0.0,0.038,0.305,0.141,-62.0,-10.0,SPADES_21
2016-02-04 14:06:35,2016-02-04 14:06:40,0.158,-0.661,0.636,0.01,0.083,0.028,0.005,0.0,0.0,0.35,1.101,0.905,0.6,0.6,0.0,0.089,0.325,0.114,-19.0,-21.0,SPADES_21
2016-02-04 14:06:40,2016-02-04 14:06:45,0.222,-0.407,0.847,0.002,0.001,0.003,0.0,0.0,0.0,0.383,0.595,0.916,0.2,0.0,0.0,0.007,0.246,0.251,-23.0,-15.0,SPADES_21
2016-02-04 14:06:45,2016-02-04 14:06:50,0.166,-0.696,0.535,0.012,0.087,0.065,0.005,0.0,0.0,0.391,1.166,0.897,0.6,0.2,0.2,0.057,0.798,0.76,-72.0,-7.0,SPADES_21
2016-02-04 14:06:50,2016-02-04 14:06:55,0.131,-0.873,0.41,0.01,0.041,0.025,0.0,0.0,0.0,0.419,1.177,0.718,0.4,0.4,0.4,0.043,0.191,0.171,-33.0,-27.0,SPADES_21
2016-02-04 14:06:55,2016-02-04 14:07:00,0.088,-0.876,0.384,0.014,0.028,0.039,0.0,0.0,0.0,0.436,1.026,0.76,0.0,0.0,0.0,0.1,0.109,0.144,-77.0,-4.0,SPADES_21
2016-02-04 14:07:00,2016-02-04 14:07:05,0.183,-0.714,0.504,0.015,0.088,0.066,0.005,0.0,0.0,0.392,1.194,0.906,0.4,0.4,0.4,0.113,0.583,0.51,-69.0,-23.0,SPADES_21
2016-02-04 14:07:05,2016-02-04 14:07:10,0.156,-0.559,0.738,0.008,0.057,0.009,0.0,0.0,0.0,0.284,1.005,0.907,0.6,0.6,0.0,0.057,0.399,0.201,-26.0,-17.0,SPADES_21
2016-02-04 14:07:10,2016-02-04 14:07:15,0.138,-0.63,0.677,0.01,0.073,0.007,0.015,0.0,0.0,0.302,1.005,0.887,0.6,0.6,0.0,0.087,0.708,0.065,-22.0,-19.0,SPADES_21
2016-02-04 14:07:15,2016-02-04 14:07:20,0.294,-0.473,0.791,0.006,0.021,0.004,0.0,0.0,0.0,0.354,0.986,0.873,0.2,0.2,0.0,0.054,0.169,0.089,-25.0,-22.0,SPADES_21
2016-02-04 14:07:20,2016-02-04 14:07:25,0.16,-0.562,0.702,0.016,0.082,0.029,0.01,0.0,0.0,0.357,0.975,0.932,0.2,0.2,0.2,0.166,0.472,0.233,-14.0,-19.0,SPADES_21
2016-02-04 14:07:25,2016-02-04 14:07:30,0.137,-0.661,0.621,0.013,0.082,0.031,0.005,0.0,0.0,0.377,1.016,0.826,0.4,0.4,0.4,0.117,0.915,0.336,-27.0,-18.0,SPADES_21
2016-02-04 14:07:30,2016-02-04 14:07:35,0.069,-1.005,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.085,1.034,0.135,0.0,0.2,0.2,0.002,0.084,0.247,-84.0,-46.0,SPADES_21
2016-02-04 14:07:35,2016-02-04 14:07:40,0.241,-0.605,0.604,0.019,0.083,0.076,0.0,0.0,0.0,0.391,1.034,0.855,0.2,0.2,0.2,0.058,0.212,0.491,-73.0,-9.0,SPADES_21
2016-02-04 14:07:40,2016-02-04 14:07:45,0.226,-0.519,0.748,0.012,0.047,0.015,0.0,0.0,0.0,0.371,0.974,0.873,0.2,0.0,0.0,0.168,0.737,1.136,-63.0,-11.0,SPADES_21
2016-02-04 14:07:45,2016-02-04 14:07:50,0.266,-0.404,0.824,0.006,0.016,0.004,0.0,0.0,0.0,0.358,0.906,0.873,0.4,0.2,0.2,0.013,0.05,0.031,-23.0,-19.0,SPADES_21
2016-02-04 14:07:50,2016-02-04 14:07:55,0.142,-0.81,0.433,0.011,0.073,0.097,0.0,0.0,0.005,0.424,1.19,0.823,0.6,0.6,0.2,0.047,0.562,0.216,-31.0,-18.0,SPADES_21
2016-02-04 14:07:55,2016-02-04 14:08:00,0.247,-0.495,0.732,0.006,0.037,0.045,0.0,0.0,0.0,0.37,1.004,0.895,0.2,0.2,0.2,0.114,0.722,0.921,-27.0,-18.0,SPADES_21
2016-02-04 14:08:00,2016-02-04 14:08:05,0.252,-0.559,0.685,0.014,0.071,0.06,0.005,0.0,0.0,0.399,1.153,0.971,0.2,0.2,0.2,0.111,0.748,0.759,-80.0,-35.0,SPADES_21
2016-02-04 14:08:05,2016-02-04 14:08:10,0.137,-0.791,0.485,0.01,0.061,0.042,0.005,0.0,0.0,0.366,1.186,0.939,0.4,0.4,0.4,0.098,0.608,0.481,-66.0,-24.0,SPADES_21
2016-02-04 14:08:10,2016-02-04 14:08:15,0.185,-0.607,0.649,0.018,0.078,0.074,0.005,0.0,0.003,0.395,1.153,0.938,0.2,0.6,0.4,0.09,0.407,0.295,-57.0,4.0,SPADES_21
2016-02-04 14:08:15,2016-02-04 14:08:20,0.129,-0.973,0.063,0.013,0.064,0.038,0.02,0.0,0.037,0.407,1.462,0.876,0.2,0.6,0.0,0.05,0.222,0.276,-84.0,-52.0,SPADES_21
2016-02-04 14:08:20,2016-02-04 14:08:25,0.199,-0.732,0.349,0.052,0.084,0.218,0.02,0.0,0.015,0.792,1.301,0.902,0.4,0.2,0.2,0.249,0.841,2.739,-23.0,-6.0,SPADES_21
2016-02-04 14:08:25,2016-02-04 14:08:30,0.045,-1.009,0.022,0.005,0.001,0.007,0.015,0.0,0.015,0.148,1.083,0.265,0.0,0.0,0.4,0.144,0.094,0.035,-87.0,-22.0,SPADES_21
2016-02-04 14:08:30,2016-02-04 14:08:35,0.113,-1.005,-0.033,0.002,0.0,0.007,0.0,0.0,0.003,0.191,1.034,0.185,0.4,0.0,0.4,0.023,0.018,0.03,-76.0,-40.0,SPADES_21
2016-02-04 14:08:35,2016-02-04 14:08:40,0.116,-1.007,-0.098,0.0,0.0,0.002,0.0,0.0,0.0,0.153,1.014,0.228,0.0,0.0,0.2,0.022,0.023,0.012,-82.0,61.0,SPADES_21
2016-02-04 14:08:40,2016-02-04 14:08:45,0.111,-1.008,-0.085,0.0,0.0,0.002,0.0,0.0,0.005,0.14,1.015,0.206,0.0,0.0,0.2,0.002,0.001,0.016,-86.0,-80.0,SPADES_21
2016-02-04 14:08:45,2016-02-04 14:08:50,0.101,-1.01,-0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.126,1.016,0.118,0.2,0.0,0.2,0.002,0.003,0.004,-81.0,46.0,SPADES_21
2016-02-04 14:08:50,2016-02-04 14:08:55,0.088,-1.011,-0.027,0.002,0.001,0.005,0.005,0.0,0.007,0.15,1.109,0.233,0.4,0.8,0.2,0.008,0.001,0.018,-84.0,58.0,SPADES_21
2016-02-04 14:08:55,2016-02-04 14:09:00,0.062,-0.997,0.098,0.006,0.006,0.018,0.025,0.0,0.015,0.245,1.168,0.368,0.6,0.6,0.6,0.049,0.031,0.136,-78.0,-56.0,SPADES_21
2016-02-04 14:09:00,2016-02-04 14:09:05,0.032,-1.007,0.081,0.004,0.009,0.021,0.048,0.0,0.033,0.155,1.221,0.389,0.8,0.6,0.6,0.014,0.031,0.105,-72.0,-19.0,SPADES_21
2016-02-04 14:09:05,2016-02-04 14:09:10,0.046,-1.011,0.069,0.006,0.009,0.013,0.05,0.0,0.04,0.196,1.245,0.285,0.8,0.8,0.8,0.053,0.086,0.129,-83.0,-43.0,SPADES_21
2016-02-04 14:09:10,2016-02-04 14:09:15,0.023,-1.027,0.075,0.01,0.01,0.007,0.022,0.0,0.045,0.206,1.282,0.237,0.8,0.8,0.8,0.059,0.063,0.035,-83.0,-55.0,SPADES_21
2016-02-04 14:09:15,2016-02-04 14:09:20,0.037,-1.013,0.063,0.01,0.01,0.014,0.045,0.0,0.035,0.321,1.279,0.328,0.8,0.8,0.8,0.047,0.068,0.083,-63.0,-49.0,SPADES_21
2016-02-04 14:09:20,2016-02-04 14:09:25,0.029,-1.018,0.07,0.003,0.006,0.009,0.048,0.0,0.035,0.14,1.195,0.244,0.8,0.8,0.8,0.023,0.047,0.095,-87.0,35.0,SPADES_21
2016-02-04 14:09:25,2016-02-04 14:09:30,0.029,-1.009,0.129,0.006,0.022,0.012,0.045,0.0,0.025,0.192,1.383,0.346,0.8,0.8,0.8,0.037,0.135,0.074,-79.0,-23.0,SPADES_21
2016-02-04 14:09:30,2016-02-04 14:09:35,0.09,-0.948,0.218,0.016,0.074,0.03,0.035,0.0,0.015,0.472,1.42,0.648,0.8,0.8,0.8,0.095,0.49,0.142,-61.0,-10.0,SPADES_21
2016-02-04 14:09:35,2016-02-04 14:09:40,0.095,-0.924,0.192,0.023,0.067,0.035,0.045,0.0,0.025,0.571,1.393,0.676,0.2,0.2,0.2,0.07,0.254,0.249,-85.0,-4.0,SPADES_21
2016-02-04 14:09:40,2016-02-04 14:09:45,0.061,-0.957,0.258,0.007,0.043,0.01,0.048,0.0,0.0,0.222,1.327,0.437,0.8,0.8,1.0,0.045,0.232,0.058,-64.0,-8.0,SPADES_21
2016-02-04 14:09:45,2016-02-04 14:09:50,0.049,-0.987,0.174,0.007,0.04,0.025,0.048,0.0,0.035,0.258,1.423,0.572,0.8,0.8,0.8,0.042,0.322,0.156,-73.0,-26.0,SPADES_21
2016-02-04 14:09:50,2016-02-04 14:09:55,0.181,-0.81,0.278,0.051,0.172,0.046,0.015,0.005,0.01,0.786,1.457,0.701,0.6,0.6,0.6,0.428,1.657,0.449,-79.0,51.0,SPADES_21
2016-02-04 14:09:55,2016-02-04 14:10:00,0.077,-0.936,0.265,0.007,0.049,0.012,0.03,0.0,0.0,0.249,1.357,0.477,0.8,0.8,0.8,0.072,0.489,0.122,-58.0,-19.0,SPADES_21
2016-02-04 14:10:00,2016-02-04 14:10:05,0.055,-1.014,0.102,0.007,0.031,0.015,0.06,0.0,0.035,0.284,1.392,0.361,0.8,0.8,1.0,0.037,0.138,0.077,-61.0,-9.0,SPADES_21
2016-02-04 14:10:05,2016-02-04 14:10:10,0.085,-0.94,0.264,0.007,0.056,0.007,0.035,0.0,0.0,0.295,1.39,0.442,1.0,1.0,0.2,0.062,0.515,0.088,-62.0,-44.0,SPADES_21
2016-02-04 14:10:10,2016-02-04 14:10:15,0.088,-0.974,0.158,0.01,0.044,0.022,0.035,0.0,0.025,0.298,1.451,0.418,0.8,1.2,0.2,0.048,0.183,0.208,-82.0,-73.0,SPADES_21
2016-02-04 14:10:15,2016-02-04 14:10:20,0.086,-0.935,0.25,0.008,0.064,0.016,0.045,0.0,0.007,0.294,1.401,0.508,1.0,1.0,0.8,0.037,0.277,0.101,-80.0,6.0,SPADES_21
2016-02-04 14:10:20,2016-02-04 14:10:25,0.062,-0.987,0.134,0.008,0.03,0.017,0.043,0.0,0.022,0.302,1.479,0.396,1.0,1.0,0.2,0.027,0.061,0.067,-70.0,-43.0,SPADES_21
2016-02-04 14:10:25,2016-02-04 14:10:30,0.077,-0.95,0.263,0.007,0.05,0.016,0.052,0.0,0.005,0.278,1.374,0.484,0.8,0.8,0.8,0.07,0.568,0.157,-84.0,15.0,SPADES_21
2016-02-04 14:10:30,2016-02-04 14:10:35,0.082,-0.988,0.147,0.008,0.04,0.03,0.045,0.0,0.025,0.268,1.386,0.522,0.8,0.8,0.2,0.056,0.31,0.157,-79.0,-4.0,SPADES_21
2016-02-04 14:10:35,2016-02-04 14:10:40,0.087,-0.922,0.267,0.007,0.054,0.027,0.033,0.0,0.005,0.272,1.363,0.561,0.8,0.8,0.8,0.059,0.548,0.278,-85.0,-23.0,SPADES_21
2016-02-04 14:10:40,2016-02-04 14:10:45,0.089,-0.973,0.125,0.008,0.017,0.029,0.028,0.0,0.022,0.264,1.248,0.518,0.8,1.0,0.4,0.036,0.07,0.225,-79.0,88.0,SPADES_21
2016-02-04 14:10:45,2016-02-04 14:10:50,0.096,-0.888,0.246,0.009,0.033,0.02,0.03,0.0,0.015,0.292,1.309,0.493,0.2,0.2,0.0,0.02,0.119,0.118,-57.0,-17.0,SPADES_21
2016-02-04 14:10:50,2016-02-04 14:10:55,0.051,-0.899,0.24,0.007,0.015,0.018,0.06,0.0,0.015,0.245,1.235,0.443,0.4,0.0,0.2,0.022,0.153,0.119,-70.0,-28.0,SPADES_21
2016-02-04 14:10:55,2016-02-04 14:11:00,0.066,-0.974,0.18,0.009,0.027,0.02,0.045,0.0,0.03,0.287,1.357,0.477,0.8,0.2,0.2,0.043,0.132,0.074,-65.0,-24.0,SPADES_21
2016-02-04 14:11:00,2016-02-04 14:11:05,0.071,-0.899,0.236,0.007,0.032,0.014,0.05,0.0,0.015,0.262,1.309,0.445,0.6,0.2,0.4,0.016,0.191,0.091,-72.0,-2.0,SPADES_21
2016-02-04 14:11:05,2016-02-04 14:11:10,0.079,-0.883,0.276,0.007,0.019,0.011,0.055,0.0,0.0,0.345,1.17,0.445,0.2,0.2,0.2,0.024,0.054,0.066,-79.0,-52.0,SPADES_21
2016-02-04 14:11:10,2016-02-04 14:11:15,0.067,-0.932,0.222,0.007,0.023,0.017,0.04,0.0,0.015,0.242,1.267,0.475,1.0,0.2,0.2,0.018,0.093,0.198,-86.0,64.0,SPADES_21
2016-02-04 14:11:15,2016-02-04 14:11:20,0.046,-0.946,0.304,0.003,0.01,0.009,0.07,0.0,0.0,0.214,1.315,0.492,1.2,1.2,0.2,0.008,0.017,0.039,-71.0,-7.0,SPADES_21
2016-02-04 14:11:20,2016-02-04 14:11:25,0.051,-0.927,0.179,0.01,0.054,0.015,0.055,0.0,0.01,0.284,1.336,0.476,0.8,0.4,0.4,0.074,0.26,0.065,-80.0,-63.0,SPADES_21
2016-02-04 14:11:25,2016-02-04 14:11:30,0.052,-0.929,0.266,0.005,0.043,0.01,0.05,0.0,0.0,0.242,1.372,0.423,0.6,0.4,0.2,0.013,0.214,0.101,-68.0,-1.0,SPADES_21
2016-02-04 14:11:30,2016-02-04 14:11:35,0.067,-0.966,0.205,0.008,0.027,0.027,0.043,0.0,0.015,0.285,1.418,0.517,1.0,0.8,0.2,0.034,0.105,0.25,-75.0,20.0,SPADES_21
2016-02-04 14:11:35,2016-02-04 14:11:40,0.081,-0.961,0.202,0.01,0.017,0.028,0.048,0.0,0.003,0.378,1.198,0.52,0.8,1.2,0.2,0.033,0.043,0.062,-79.0,-15.0,SPADES_21
2016-02-04 14:11:40,2016-02-04 14:11:45,0.116,-0.992,0.142,0.004,0.007,0.014,0.01,0.0,0.018,0.28,1.221,0.369,0.2,0.8,0.0,0.015,0.046,0.152,-64.0,-32.0,SPADES_21
2016-02-04 14:11:45,2016-02-04 14:11:50,0.073,-1.011,0.086,0.002,0.006,0.018,0.035,0.0,0.025,0.16,1.214,0.361,0.2,0.6,0.6,0.009,0.022,0.118,-70.0,-9.0,SPADES_21
2016-02-04 14:11:50,2016-02-04 14:11:55,0.07,-1.005,0.102,0.002,0.006,0.014,0.015,0.0,0.018,0.161,1.186,0.326,0.2,0.8,0.8,0.007,0.051,0.14,-73.0,-24.0,SPADES_21
2016-02-04 14:11:55,2016-02-04 14:12:00,0.063,-1.015,-0.063,0.001,0.0,0.003,0.013,0.0,0.005,0.129,1.062,0.127,0.2,0.0,0.2,0.004,0.0,0.014,-85.0,48.0,SPADES_21
2016-02-04 14:12:00,2016-02-04 14:12:05,0.054,-1.052,-0.066,0.0,0.002,0.0,0.0,0.0,0.0,0.083,1.109,0.108,0.0,0.2,0.0,0.004,0.012,0.031,-84.0,44.0,SPADES_21
2016-02-04 14:12:05,2016-02-04 14:12:10,0.064,-1.009,-0.083,0.0,0.0,0.001,0.0,0.0,0.0,0.087,1.018,0.137,0.0,0.2,0.0,0.001,0.006,0.007,-84.0,32.0,SPADES_21
2016-02-04 14:12:10,2016-02-04 14:12:15,0.052,-0.985,0.01,0.001,0.003,0.008,0.02,0.0,0.007,0.133,1.135,0.22,0.6,0.0,0.6,0.003,0.019,0.025,-87.0,54.0,SPADES_21
2016-02-04 14:12:15,2016-02-04 14:12:20,0.093,-1.01,0.022,0.003,0.002,0.009,0.005,0.0,0.018,0.231,1.163,0.246,0.8,0.8,0.0,0.008,0.01,0.073,-73.0,-33.0,SPADES_21
2016-02-04 14:12:20,2016-02-04 14:12:25,0.107,-1.023,-0.037,0.0,0.001,0.0,0.0,0.0,0.0,0.118,1.097,0.06,0.0,0.2,0.0,0.003,0.002,0.086,-83.0,65.0,SPADES_21
2016-02-04 14:12:25,2016-02-04 14:12:30,0.077,-1.001,-0.022,0.001,0.004,0.001,0.0,0.0,0.043,0.119,1.099,0.095,0.2,0.2,0.4,0.013,0.045,0.006,-86.0,60.0,SPADES_21
2016-02-04 14:12:30,2016-02-04 14:12:35,0.06,-1.008,0.034,0.002,0.004,0.014,0.02,0.0,0.02,0.149,1.201,0.319,0.2,0.8,0.8,0.006,0.019,0.044,-86.0,18.0,SPADES_21
